Date,open,high,low,close,volume,dividends,stock splits
2024-11-07 00:00:00-05:00,55.81999969482422,56.470001220703125,53.54999923706055,55.880001068115234,121591200,0.0,0.0
2024-11-08 00:00:00-05:00,55.56999969482422,58.47999954223633,55.29999923706055,58.38999938964844,84124000,0.0,0.0
2024-11-11 00:00:00-05:00,60.132999420166016,62.08000183105469,58.689998626708984,60.2400016784668,108357800,0.0,0.0
2024-11-12 00:00:00-05:00,59.0099983215332,60.09000015258789,58.56999969482422,59.849998474121094,59061300,0.0,0.0
2024-11-13 00:00:00-05:00,61.52000045776367,63.38999938964844,59.849998474121094,60.70000076293945,85937400,0.0,0.0
2024-11-14 00:00:00-05:00,61.04999923706055,61.16999816894531,58.529998779296875,59.18000030517578,59968200,0.0,0.0
2024-11-15 00:00:00-05:00,61.0099983215332,66.0,60.90999984741211,65.7699966430664,155280400,0.0,0.0
2024-11-18 00:00:00-05:00,64.91999816894531,64.91999816894531,58.849998474121094,61.2599983215332,136663100,0.0,0.0
2024-11-19 00:00:00-05:00,59.5099983215332,63.0099983215332,59.26499938964844,62.97999954223633,75557800,0.0,0.0
2024-11-20 00:00:00-05:00,62.59000015258789,63.08000183105469,59.959999084472656,62.119998931884766,59182200,0.0,0.0
2024-11-21 00:00:00-05:00,62.040000915527344,63.400001525878906,60.89500045776367,61.36000061035156,56336700,0.0,0.0
2024-11-22 00:00:00-05:00,61.599998474121094,64.44000244140625,61.369998931884766,64.3499984741211,61381700,0.0,0.0
2024-11-25 00:00:00-05:00,66.9000015258789,67.87999725341797,64.08000183105469,64.6500015258789,80640500,0.0,0.0
2024-11-26 00:00:00-05:00,64.56999969482422,65.8499984741211,63.88999938964844,65.73999786376953,46923600,0.0,0.0
2024-11-27 00:00:00-05:00,66.23999786376953,67.55999755859375,64.23999786376953,66.05000305175781,53839900,0.0,0.0
2024-11-29 00:00:00-05:00,65.88999938964844,67.16000366210938,65.47000122070312,67.08000183105469,30104000,0.0,0.0
2024-12-02 00:00:00-05:00,67.44000244140625,67.87999725341797,65.95999908447266,66.38999938964844,46405000,0.0,0.0
2024-12-03 00:00:00-05:00,66.41000366210938,71.37000274658203,66.1500015258789,70.95999908447266,100751400,0.0,0.0
2024-12-04 00:00:00-05:00,71.12999725341797,71.18000030517578,67.27999877929688,69.8499984741211,86284800,0.0,0.0
2024-12-05 00:00:00-05:00,70.11000061035156,72.9800033569336,69.88999938964844,71.87000274658203,66585800,0.0,0.0
2024-12-06 00:00:00-05:00,72.94999694824219,76.81999969482422,72.27999877929688,76.33999633789062,93640900,0.0,0.0
2024-12-09 00:00:00-05:00,80.58000183105469,80.91000366210938,71.05000305175781,72.45999908447266,168134800,0.0,0.0
2024-12-10 00:00:00-05:00,71.98999786376953,75.55999755859375,70.7300033569336,70.88999938964844,89672500,0.0,0.0
2024-12-11 00:00:00-05:00,72.9800033569336,73.0,68.06999969482422,72.51000213623047,89477700,0.0,0.0
2024-12-12 00:00:00-05:00,72.30000305175781,75.37999725341797,71.9000015258789,73.19999694824219,73859700,0.0,0.0
2024-12-13 00:00:00-05:00,73.48999786376953,76.0999984741211,72.44999694824219,76.06999969482422,76172800,0.0,0.0
2024-12-16 00:00:00-05:00,75.05999755859375,77.81999969482422,71.16000366210938,75.75,126099600,0.0,0.0
2024-12-17 00:00:00-05:00,73.27999877929688,75.31999969482422,71.69999694824219,74.38999938964844,75469400,0.0,0.0
2024-12-18 00:00:00-05:00,74.30000305175781,77.5999984741211,70.2699966430664,71.51000213623047,109643400,0.0,0.0
2024-12-19 00:00:00-05:00,73.98999786376953,76.58999633789062,73.37000274658203,74.20999908447266,99524300,0.0,0.0
2024-12-20 00:00:00-05:00,72.63999938964844,80.66000366210938,71.5,80.55000305175781,281230800,0.0,0.0
2024-12-23 00:00:00-05:00,80.6500015258789,82.0199966430664,77.41000366210938,80.69000244140625,93819500,0.0,0.0
2024-12-24 00:00:00-05:00,81.08999633789062,84.7969970703125,81.0,82.37999725341797,64983300,0.0,0.0
2024-12-26 00:00:00-05:00,83.16000366210938,83.48999786376953,81.30000305175781,82.13999938964844,60377100,0.0,0.0
2024-12-27 00:00:00-05:00,81.41999816894531,82.0,77.93000030517578,79.08000183105469,66975900,0.0,0.0
2024-12-30 00:00:00-05:00,77.04000091552734,79.23999786376953,76.11000061035156,77.18000030517578,60850900,0.0,0.0
2024-12-31 00:00:00-05:00,77.58000183105469,77.9800033569336,73.6500015258789,75.62999725341797,56267900,0.0,0.0
2025-01-02 00:00:00-05:00,76.19999694824219,76.52999877929688,72.41999816894531,75.19000244140625,72217200,0.0,0.0
2025-01-03 00:00:00-05:00,75.38999938964844,79.9800033569336,75.19000244140625,79.88999938964844,62415000,0.0,0.0
2025-01-06 00:00:00-05:00,78.69000244140625,80.05999755859375,74.61000061035156,75.91999816894531,105619500,0.0,0.0
2025-01-07 00:00:00-05:00,75.19999694824219,75.38999938964844,69.75,69.98999786376953,91727300,0.0,0.0
2025-01-08 00:00:00-05:00,68.12000274658203,69.52999877929688,66.51000213623047,68.2300033569336,91349500,0.0,0.0
2025-01-10 00:00:00-05:00,66.01000213623047,68.19999694824219,65.04000091552734,67.26000213623047,78148600,0.0,0.0
2025-01-13 00:00:00-05:00,64.29000091552734,65.68000030517578,63.400001525878906,64.9800033569336,69046300,0.0,0.0
2025-01-14 00:00:00-05:00,67.18000030517578,68.2300033569336,65.19000244140625,65.91000366210938,56814900,0.0,0.0
2025-01-15 00:00:00-05:00,68.55000305175781,68.8499984741211,67.08000183105469,68.13999938964844,56025800,0.0,0.0
2025-01-16 00:00:00-05:00,69.08000183105469,71.43000030517578,68.36000061035156,69.23999786376953,62908700,0.0,0.0
2025-01-17 00:00:00-05:00,70.9000015258789,72.33999633789062,69.94999694824219,71.7699966430664,54754000,0.0,0.0
2025-01-21 00:00:00-05:00,73.23999786376953,73.63600158691406,70.60099792480469,73.06999969482422,56229000,0.0,0.0
2025-01-22 00:00:00-05:00,74.5,77.16000366210938,73.80000305175781,76.87000274658203,66876400,0.0,0.0
2025-01-23 00:00:00-05:00,76.04000091552734,79.0,75.83999633789062,78.9800033569336,55937900,0.0,0.0
2025-01-24 00:00:00-05:00,79.05000305175781,82.23999786376953,78.44000244140625,78.9800033569336,77931900,0.0,0.0
2025-01-27 00:00:00-05:00,74.06999969482422,76.72000122070312,72.66999816894531,75.44000244140625,76093300,0.0,0.0
2025-01-28 00:00:00-05:00,75.54000091552734,80.73999786376953,74.04000091552734,80.2300033569336,65916700,0.0,0.0
2025-01-29 00:00:00-05:00,79.94999694824219,80.81999969482422,77.80999755859375,79.76000213623047,49262200,0.0,0.0
2025-01-30 00:00:00-05:00,80.0199966430664,81.83000183105469,79.37999725341797,81.22000122070312,46067500,0.0,0.0
2025-01-31 00:00:00-05:00,81.0,85.22000122070312,80.87000274658203,82.48999786376953,78731000,0.0,0.0
2025-02-03 00:00:00-05:00,80.125,84.25,78.47000122070312,83.73999786376953,126592700,0.0,0.0
2025-02-04 00:00:00-05:00,102.80000305175781,106.91000366210938,100.51000213623047,103.83000183105469,230806800,0.0,0.0
2025-02-05 00:00:00-05:00,101.77999877929688,103.56999969482422,99.31999969482422,101.36000061035156,90628300,0.0,0.0
2025-02-06 00:00:00-05:00,101.08999633789062,111.54499816894531,100.26000213623047,111.27999877929688,128217500,0.0,0.0
2025-02-07 00:00:00-05:00,111.66000366210938,116.30000305175781,110.44999694824219,110.8499984741211,143795400,0.0,0.0
2025-02-10 00:00:00-05:00,112.02999877929688,116.76000213623047,108.72000122070312,116.6500015258789,99938100,0.0,0.0
2025-02-11 00:00:00-05:00,116.5,118.66000366210938,112.0999984741211,112.62000274658203,94311700,0.0,0.0
2025-02-12 00:00:00-05:00,110.29000091552734,117.58999633789062,110.0,117.38999938964844,75316900,0.0,0.0
2025-02-13 00:00:00-05:00,117.30999755859375,118.38999938964844,115.1500015258789,117.91000366210938,60027000,0.0,0.0
2025-02-14 00:00:00-05:00,117.9000015258789,120.66999816894531,116.80000305175781,119.16000366210938,65528900,0.0,0.0
2025-02-18 00:00:00-05:00,120.94000244140625,125.0,118.43000030517578,124.62000274658203,84227200,0.0,0.0
2025-02-19 00:00:00-05:00,123.86000061035156,125.41000366210938,108.55999755859375,112.05999755859375,147487300,0.0,0.0
2025-02-20 00:00:00-05:00,102.91000366210938,107.4000015258789,95.80000305175781,106.2699966430664,243093900,0.0,0.0
2025-02-21 00:00:00-05:00,107.68000030517578,109.06999969482422,100.0,101.3499984741211,129063200,0.0,0.0
2025-02-24 00:00:00-05:00,95.87999725341797,99.01000213623047,89.30000305175781,90.68000030517578,184485000,0.0,0.0
2025-02-25 00:00:00-05:00,90.6500015258789,91.69999694824219,85.25,87.83999633789062,132626300,0.0,0.0
