Date,open,high,low,close,volume,dividends,stock splits
2024-11-07 00:00:00-05:00,302.95001220703125,306.2300109863281,301.04998779296875,305.510009765625,1057200,0.0,0.0
2024-11-08 00:00:00-05:00,306.260009765625,307.1700134277344,305.0199890136719,305.55999755859375,968600,0.0,0.0
2024-11-11 00:00:00-05:00,305.4599914550781,314.70001220703125,304.6400146484375,313.8900146484375,1556800,0.0,0.0
2024-11-12 00:00:00-05:00,311.2200012207031,314.010009765625,304.75,309.7300109863281,1748800,0.0,0.0
2024-11-13 00:00:00-05:00,308.6300048828125,315.7300109863281,307.9100036621094,313.1400146484375,1273500,0.0,0.0
2024-11-14 00:00:00-05:00,310.2300109863281,312.8800048828125,305.9800109863281,306.6499938964844,1545600,0.0,0.0
2024-11-15 00:00:00-05:00,305.05999755859375,305.0799865722656,297.1199951171875,299.1499938964844,2300200,0.0,0.0
2024-11-18 00:00:00-05:00,299.3599853515625,303.010009765625,297.0,302.04998779296875,920100,0.0,0.0
2024-11-19 00:00:00-05:00,298.1300048828125,306.3999938964844,298.0199890136719,305.20001220703125,1348200,0.0,0.0
2024-11-20 00:00:00-05:00,305.92999267578125,308.3800048828125,303.1499938964844,307.8399963378906,1441900,0.0,0.0
2024-11-21 00:00:00-05:00,310.0,317.45001220703125,308.25,315.4100036621094,1602100,0.0,0.0
2024-11-22 00:00:00-05:00,315.9599914550781,321.8999938964844,315.0400085449219,321.2699890136719,1905300,0.0,0.0
2024-11-25 00:00:00-05:00,324.5299987792969,326.6199951171875,318.69000244140625,319.3900146484375,2967000,0.0,0.0
2024-11-26 00:00:00-05:00,320.7900085449219,320.989990234375,316.5400085449219,317.9599914550781,2519900,0.0,0.0
2024-11-27 00:00:00-05:00,293.20001220703125,301.4700012207031,289.6499938964844,290.6400146484375,3442300,0.0,0.0
2024-11-29 00:00:00-05:00,289.0299987792969,292.6199951171875,289.0299987792969,291.8999938964844,1317800,0.0,0.0
2024-12-02 00:00:00-05:00,291.739990234375,297.94000244140625,291.44000244140625,296.6499938964844,2073000,0.0,0.0
2024-12-03 00:00:00-05:00,294.1400146484375,301.5899963378906,293.5,298.9599914550781,1944500,0.0,0.0
2024-12-04 00:00:00-05:00,302.7200012207031,304.9700012207031,299.8900146484375,304.2300109863281,1528700,0.0,0.0
2024-12-05 00:00:00-05:00,302.5299987792969,307.25,301.32000732421875,305.1700134277344,1378800,0.0,0.0
2024-12-06 00:00:00-05:00,305.9200134277344,309.42999267578125,305.55999755859375,307.7099914550781,1377600,0.0,0.0
2024-12-09 00:00:00-05:00,308.0,311.510009765625,305.7200012207031,308.54998779296875,1599900,0.0,0.0
2024-12-10 00:00:00-05:00,306.1600036621094,307.79998779296875,303.6300048828125,303.989990234375,1110000,0.0,0.0
2024-12-11 00:00:00-05:00,305.3699951171875,310.8999938964844,304.760009765625,307.4599914550781,1261700,0.0,0.0
2024-12-12 00:00:00-05:00,305.4200134277344,310.2900085449219,304.489990234375,309.3399963378906,998100,0.0,0.0
2024-12-13 00:00:00-05:00,308.1300048828125,308.3599853515625,302.95001220703125,303.7699890136719,1131000,0.0,0.0
2024-12-16 00:00:00-05:00,303.92999267578125,307.1400146484375,302.3699951171875,304.8900146484375,1186000,0.0,0.0
2024-12-17 00:00:00-05:00,302.6300048828125,303.3999938964844,299.4700012207031,302.82000732421875,1781500,0.0,0.0
2024-12-18 00:00:00-05:00,303.7099914550781,304.07000732421875,291.4700012207031,292.8299865722656,1844800,0.0,0.0
2024-12-19 00:00:00-05:00,293.6499938964844,297.82000732421875,290.94000244140625,293.6300048828125,1381200,0.0,0.0
2024-12-20 00:00:00-05:00,290.70001220703125,299.739990234375,288.5400085449219,298.1199951171875,4190800,0.0,0.0
2024-12-23 00:00:00-05:00,297.989990234375,298.45001220703125,294.3599853515625,297.489990234375,876100,0.0,0.0
2024-12-24 00:00:00-05:00,297.54998779296875,301.2300109863281,296.67999267578125,301.2300109863281,560000,0.0,0.0
2024-12-26 00:00:00-05:00,299.42999267578125,301.7300109863281,299.42999267578125,300.2799987792969,646800,0.0,0.0
2024-12-27 00:00:00-05:00,298.6400146484375,298.8399963378906,294.57000732421875,297.5899963378906,1041600,0.0,0.0
2024-12-30 00:00:00-05:00,292.989990234375,298.9200134277344,291.739990234375,297.5299987792969,1191200,0.0,0.0
2024-12-31 00:00:00-05:00,298.54998779296875,298.54998779296875,294.9700012207031,295.57000732421875,708100,0.0,0.0
2025-01-02 00:00:00-05:00,297.75,298.010009765625,291.79998779296875,293.32000732421875,975100,0.0,0.0
2025-01-03 00:00:00-05:00,295.2300109863281,297.0,292.489990234375,294.05999755859375,1176300,0.0,0.0
2025-01-06 00:00:00-05:00,293.1099853515625,296.8999938964844,291.17999267578125,292.510009765625,1231400,0.0,0.0
2025-01-07 00:00:00-05:00,290.7200012207031,294.70001220703125,289.0299987792969,290.82000732421875,1018600,0.0,0.0
2025-01-08 00:00:00-05:00,294.1600036621094,298.69000244140625,292.75,296.3699951171875,1369100,0.0,0.0
2025-01-10 00:00:00-05:00,291.3699951171875,292.6099853515625,284.4700012207031,284.9599914550781,2352200,0.0,0.0
2025-01-13 00:00:00-05:00,281.4200134277344,287.0400085449219,279.8399963378906,284.82000732421875,1869600,0.0,0.0
2025-01-14 00:00:00-05:00,285.07000732421875,289.30999755859375,284.82000732421875,286.8699951171875,1137600,0.0,0.0
2025-01-15 00:00:00-05:00,293.4700012207031,296.19000244140625,290.739990234375,290.94000244140625,1554000,0.0,0.0
2025-01-16 00:00:00-05:00,290.44000244140625,293.3500061035156,288.69000244140625,290.0799865722656,1077300,0.0,0.0
2025-01-17 00:00:00-05:00,296.25,296.25,290.6199951171875,291.45001220703125,1466100,0.0,0.0
2025-01-21 00:00:00-05:00,294.6199951171875,297.75,294.04998779296875,296.9100036621094,1192100,0.0,0.0
2025-01-22 00:00:00-05:00,297.4200134277344,302.2099914550781,297.010009765625,301.45001220703125,1498400,0.0,0.0
2025-01-23 00:00:00-05:00,297.6099853515625,301.5,297.5,301.0799865722656,1157500,0.0,0.0
2025-01-24 00:00:00-05:00,301.17999267578125,302.54998779296875,300.1300048828125,300.8299865722656,764100,0.0,0.0
2025-01-27 00:00:00-05:00,295.2799987792969,302.8500061035156,293.57000732421875,299.07000732421875,1365500,0.0,0.0
2025-01-28 00:00:00-05:00,306.0,314.1000061035156,301.2799987792969,309.92999267578125,2088900,0.0,0.0
2025-01-29 00:00:00-05:00,307.29998779296875,308.0,302.20001220703125,304.1700134277344,1083500,0.0,0.0
2025-01-30 00:00:00-05:00,306.79998779296875,311.5,306.70001220703125,309.95001220703125,1255600,0.0,0.0
2025-01-31 00:00:00-05:00,311.7699890136719,317.04998779296875,311.0199890136719,311.3399963378906,1285300,0.0,0.0
2025-02-03 00:00:00-05:00,309.1099853515625,310.0,302.3800048828125,306.2300109863281,1447600,0.0,0.0
2025-02-04 00:00:00-05:00,307.5799865722656,308.9200134277344,304.489990234375,306.8500061035156,884400,0.0,0.0
2025-02-05 00:00:00-05:00,306.8699951171875,311.6400146484375,303.9700012207031,311.3599853515625,947700,0.0,0.0
2025-02-06 00:00:00-05:00,311.5,312.0799865722656,306.4599914550781,307.70001220703125,988000,0.0,0.0
2025-02-07 00:00:00-05:00,308.5,310.19000244140625,300.1400146484375,301.1499938964844,1485800,0.0,0.0
2025-02-10 00:00:00-05:00,303.7699890136719,308.7200012207031,301.6400146484375,304.989990234375,1761600,0.0,0.0
2025-02-11 00:00:00-05:00,302.05999755859375,304.2799987792969,298.04998779296875,299.7200012207031,1375500,0.0,0.0
2025-02-12 00:00:00-05:00,294.32000732421875,298.3299865722656,293.1400146484375,297.2799987792969,1400100,0.0,0.0
2025-02-13 00:00:00-05:00,297.5,303.54998779296875,297.45001220703125,303.4800109863281,1288000,0.0,0.0
2025-02-14 00:00:00-05:00,303.4800109863281,304.9700012207031,301.29998779296875,302.7200012207031,924100,0.0,0.0
2025-02-18 00:00:00-05:00,300.0,300.5199890136719,291.0199890136719,295.6600036621094,2746300,0.0,0.0
2025-02-19 00:00:00-05:00,293.67999267578125,299.6700134277344,292.4100036621094,299.05999755859375,1601400,0.0,0.0
2025-02-20 00:00:00-05:00,298.92999267578125,298.92999267578125,289.8900146484375,291.0199890136719,1578600,0.0,0.0
2025-02-21 00:00:00-05:00,290.0400085449219,291.3900146484375,284.510009765625,285.0,1670100,0.0,0.0
2025-02-24 00:00:00-05:00,287.0,287.1600036621094,280.510009765625,285.260009765625,1374100,0.0,0.0
2025-02-25 00:00:00-05:00,285.0400085449219,285.7799987792969,280.6600036621094,283.7200012207031,1873200,0.0,0.0
2025-02-26 00:00:00-05:00,284.260009765625,289.6000061035156,284.1700134277344,285.6700134277344,1295700,0.0,0.0
2025-02-27 00:00:00-05:00,286.1499938964844,293.1700134277344,282.30999755859375,282.3500061035156,3083000,0.0,0.0
2025-02-28 00:00:00-05:00,279.4200134277344,285.0,267.1199951171875,274.2099914550781,5094000,0.0,0.0
2025-03-03 00:00:00-05:00,278.260009765625,280.4599914550781,270.6099853515625,272.0299987792969,2524500,0.0,0.0
2025-03-04 00:00:00-05:00,270.6400146484375,271.0,262.79998779296875,267.42999267578125,2430600,0.0,0.0
2025-03-05 00:00:00-05:00,265.69000244140625,268.75,262.7200012207031,267.239990234375,1788700,0.0,0.0
2025-03-06 00:00:00-05:00,262.4100036621094,266.5,259.239990234375,260.3900146484375,1641700,0.0,0.0
2025-03-07 00:00:00-05:00,259.5799865722656,261.3500061035156,252.17999267578125,259.75,3448300,0.0,0.0
2025-03-10 00:00:00-04:00,256.6099853515625,256.92999267578125,246.30999755859375,248.39999389648438,3198600,0.0,0.0
2025-03-11 00:00:00-04:00,247.55999755859375,254.3800048828125,246.9499969482422,250.85000610351562,2776600,0.0,0.0
